season,Season,Gamecode,Home,Player_ID,IsStarter,IsPlaying,Team,Dorsal,Player,Minutes,Points,FieldGoalsMade2,FieldGoalsAttempted2,FieldGoalsMade3,FieldGoalsAttempted3,FreeThrowsMade,FreeThrowsAttempted,OffensiveRebounds,DefensiveRebounds,TotalRebounds,Assistances,Steals,Turnovers,BlocksFavour,BlocksAgainst,FoulsCommited,FoulsReceived,Valuation,Plusminus
2025,2025,126,0,P013027   ,0.0,0.0,VIR,8,"ACCORSI, MATTEO",DNP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2025,2025,126,0,P014005   ,1.0,0.0,VIR,21,"ALSTON JR., DERRICK",17:17,6,0,1,2,3,0,0,1,3,4,1,1,2,0,0,2,0,6,4.0
2025,2025,126,0,P001844   ,0.0,1.0,VIR,23,"HACKETT, DANIEL",08:40,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,2,-12.0
2025,2025,126,0,P012585   ,0.0,0.0,VIR,30,"MORGAN, MATTHEW",18:18,13,2,4,2,6,3,4,0,1,1,2,0,0,0,0,1,5,13,1.0
2025,2025,126,0,P014108   ,0.0,0.0,VIR,31,"DIARRA, ALIOU",08:09,2,1,1,0,0,0,0,0,2,2,0,1,1,0,0,0,0,4,-4.0
2025,2025,126,0,P005422   ,0.0,1.0,VIR,34,"JALLOW, KARIM",27:21,9,4,4,0,3,1,3,0,3,3,1,2,0,0,0,1,4,13,3.0
2025,2025,126,0,P013374   ,1.0,1.0,VIR,35,"DIOUF, MOUHAMET",29:42,7,2,5,0,0,3,3,6,6,12,0,0,4,1,0,4,4,13,1.0
2025,2025,126,0,P011816   ,1.0,0.0,VIR,45,"AKELE, NICOLA",06:43,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,-1.0
2025,2025,126,0,Team,0.0,0.0,VIR,,Team,,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,
2025,2025,126,0,Total,,,VIR,,Total,200:00,64,14,26,8,27,12,16,7,29,36,17,6,16,2,3,22,19,68,
2025,2025,134,1,P008855   ,1.0,0.0,OLY,0,"WALKUP, THOMAS",22:10,7,2,2,1,2,0,0,0,2,2,11,1,0,0,0,1,0,19,12.0
2025,2025,134,1,P006591   ,0.0,1.0,OLY,1,"NTILIKINA, FRANK",17:38,0,0,0,0,2,0,0,0,1,1,1,0,1,0,0,4,0,-5,6.0
2025,2025,134,1,P012610   ,0.0,1.0,OLY,3,"WARD, TYSON",20:20,6,2,3,0,2,2,2,1,3,4,2,0,0,0,0,1,3,11,20.0
2025,2025,134,1,P010392   ,0.0,0.0,OLY,5,"LARENTZAKIS, GIANNOULIS",00:12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0
2025,2025,134,1,P003469   ,1.0,0.0,OLY,14,"VEZENKOV, SASHA",23:22,24,10,11,0,3,4,4,0,2,2,1,2,1,0,0,0,3,27,1.0
2025,2025,134,1,P001255   ,1.0,0.0,OLY,16,"PAPANIKOLAOU, KOSTAS",06:35,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-7.0
2025,2025,134,1,P009849   ,1.0,0.0,OLY,22,"DORSEY, TYLER",16:35,10,1,3,1,4,5,5,1,0,1,2,0,1,0,2,2,3,6,-2.0
2025,2025,134,1,P008829   ,0.0,1.0,OLY,25,"PETERS, ALEC",16:38,9,2,2,1,3,2,2,0,2,2,1,2,0,0,0,3,3,12,16.0
2025,2025,134,1,P003941   ,1.0,1.0,OLY,33,"MILUTINOV, NIKOLA",24:49,6,1,1,0,0,4,4,1,6,7,0,0,0,1,0,0,2,16,3.0
2025,2025,134,1,P011196   ,0.0,0.0,OLY,45,"HALL, DONTA",15:11,4,2,3,0,0,0,0,2,0,2,1,1,1,2,0,1,0,7,14.0
2025,2025,134,1,P007853   ,0.0,0.0,OLY,77,"MCKISSIC, SHAQUIELLE",13:05,2,1,1,0,0,0,0,0,1,1,2,1,1,0,0,1,1,5,4.0
2025,2025,134,1,P013380   ,0.0,1.0,OLY,94,"FOURNIER, EVAN",23:25,36,9,11,5,9,3,5,1,0,1,3,1,1,0,0,1,5,36,19.0
2025,2025,134,1,Team,0.0,0.0,OLY,,Team,,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,2,
2025,2025,134,1,Total,,,OLY,,Total,200:00,104,30,37,8,25,20,22,7,18,25,25,8,7,3,2,14,20,136,
2025,2025,134,0,P014015   ,0.0,0.0,ULK,0,"BACOT JR., ARMANDO",11:38,0,0,1,0,1,0,0,0,1,1,0,0,2,0,0,1,1,-3,-7.0
2025,2025,134,0,P003091   ,1.0,1.0,ULK,1,"BIRSEN, METECAN",21:49,3,0,1,1,1,0,0,1,1,2,0,1,1,1,0,2,1,4,-6.0
2025,2025,134,0,P009863   ,1.0,1.0,ULK,2,"BALDWIN IV, WADE",29:19,16,5,8,2,4,0,0,0,2,2,8,0,4,0,0,1,3,19,-12.0
2025,2025,134,0,P014124   ,0.0,1.0,ULK,8,"HORTON TUCKER, TALEN",26:36,30,8,10,4,7,2,2,2,4,6,3,1,6,0,0,2,4,31,-10.0
2025,2025,134,0,P002969   ,0.0,0.0,ULK,10,"MAHMUTOGLU, MELIH",DNP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2025,2025,134,0,P014016   ,1.0,1.0,ULK,11,"BOSTON JR., BRANDON",22:16,6,3,6,0,2,0,0,1,0,1,0,0,1,1,1,3,0,-2,-12.0
2025,2025,134,0,P006961   ,1.0,0.0,ULK,13,"BIBEROVIC, TARIK",30:54,15,0,0,4,5,3,3,0,3,3,3,0,0,0,0,2,1,19,-11.0
2025,2025,134,0,P007929   ,0.0,0.0,ULK,17,"BITIM, ONURALP",08:54,0,0,1,0,2,0,0,1,1,2,0,0,0,0,1,1,0,-3,-2.0
2025,2025,134,0,P008104   ,0.0,0.0,ULK,32,"ZAGARS, ARTURS",10:29,2,0,1,0,0,2,2,0,0,0,2,1,1,0,1,1,3,4,-8.0
2025,2025,134,0,P009783   ,0.0,1.0,ULK,50,"COLSON, BONZIE",21:03,13,2,3,3,6,0,0,1,1,2,1,1,0,0,0,4,1,10,-12.0
2025,2025,134,0,P007182   ,1.0,0.0,ULK,92,"BIRCH, KHEM",17:02,2,1,2,0,0,0,0,0,2,2,1,2,1,0,0,3,0,2,-5.0
2025,2025,134,0,Team,0.0,0.0,ULK,,Team,,0,0,0,0,0,0,0,2,2,4,0,0,1,0,0,0,0,3,
2025,2025,134,0,Total,,,ULK,,Total,200:00,87,19,33,14,28,7,7,8,17,25,18,6,17,2,3,20,14,84,
2025,2025,147,1,P011212   ,1.0,1.0,MCO,0,"OKOBO, ELIE",25:35,6,0,4,0,3,6,6,0,3,3,2,0,1,0,0,3,3,3,-19.0
2025,2025,147,1,P011231   ,1.0,0.0,MCO,4,"BLOSSOMGAME, JARON",17:36,4,2,4,0,1,0,2,4,2,6,0,0,1,0,0,2,1,3,-19.0
2025,2025,147,1,P011935   ,0.0,0.0,MCO,5,"MAKOUNDOU, YOAN",DNP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2025,2025,147,1,P004132   ,1.0,0.0,MCO,10,"THEIS, DANIEL",24:38,4,1,2,0,2,2,2,0,4,4,1,0,2,0,1,3,1,1,-5.0
2025,2025,147,1,P011226   ,1.0,1.0,MCO,11,"DIALLO, ALPHA",31:39,18,4,7,2,4,4,4,0,2,2,1,4,1,0,0,2,5,22,3.0
2025,2025,147,1,P010390   ,0.0,0.0,MCO,13,"HAYES, KEVARRIUS",13:18,12,6,8,0,0,0,0,3,0,3,0,0,0,0,1,3,0,9,0.0
2025,2025,147,1,P012515   ,0.0,0.0,MCO,22,"TARPEY, TERRY",07:04,4,0,0,1,1,1,2,0,0,0,0,0,0,0,0,2,1,2,-8.0
2025,2025,147,1,P008161   ,0.0,0.0,MCO,23,"BEGARIN, JUHANN",DNP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2025,2025,147,1,P008099   ,0.0,1.0,MCO,32,"STRAZEL, MATTHEW",26:45,7,0,1,1,2,4,4,1,0,1,3,1,2,0,0,3,6,11,3.0
2025,2025,147,1,P000796   ,0.0,1.0,MCO,33,"MIROTIC, NIKOLA",22:24,11,2,4,1,2,4,4,1,6,7,6,0,0,0,0,3,3,21,13.0
2025,2025,147,1,P005985   ,1.0,1.0,MCO,55,"JAMES, MIKE",31:01,20,4,12,2,7,6,8,0,3,3,5,2,4,0,0,3,6,14,2.0
2025,2025,147,1,Team,0.0,0.0,MCO,,Team,,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,
2025,2025,147,1,Total,,,MCO,,Total,200:00,86,19,42,7,22,27,32,9,21,30,18,7,11,0,2,24,26,87,
2025,2025,147,0,P014015   ,0.0,0.0,ULK,0,"BACOT JR., ARMANDO",09:09,3,0,1,1,2,0,0,2,2,4,0,0,0,1,0,2,0,4,-12.0
2025,2025,147,0,P003091   ,0.0,0.0,ULK,1,"BIRSEN, METECAN",06:40,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,-9.0
2025,2025,147,0,P009863   ,0.0,1.0,ULK,2,"BALDWIN IV, WADE",28:15,12,4,8,0,5,4,6,2,2,4,7,1,3,0,0,3,2,9,-2.0
2025,2025,147,0,P002849   ,1.0,1.0,ULK,4,"MELLI, NICOLO",26:30,9,1,3,2,5,1,2,1,9,10,3,2,0,0,0,2,2,18,16.0
2025,2025,147,0,P014124   ,1.0,0.0,ULK,8,"HORTON TUCKER, TALEN",20:28,24,8,10,1,3,5,7,2,2,4,0,0,4,0,0,5,9,22,25.0
2025,2025,147,0,P002969   ,0.0,0.0,ULK,10,"MAHMUTOGLU, MELIH",04:30,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,3,0,-7,0.0
2025,2025,147,0,P014016   ,0.0,0.0,ULK,11,"BOSTON JR., BRANDON",08:52,2,1,3,0,1,0,0,3,0,3,0,0,0,0,0,2,0,0,-19.0
2025,2025,147,0,P006961   ,1.0,1.0,ULK,13,"BIBEROVIC, TARIK",18:03,4,2,6,0,1,0,0,1,5,6,1,0,2,0,0,1,0,3,11.0
2025,2025,147,0,P011205   ,1.0,1.0,ULK,20,"HALL, DEVON",29:26,13,4,4,1,7,2,3,1,2,3,3,2,3,0,0,1,3,13,13.0
2025,2025,147,0,P008104   ,0.0,0.0,ULK,32,"ZAGARS, ARTURS",DNP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2025,2025,147,0,P009783   ,0.0,0.0,ULK,50,"COLSON, BONZIE",26:22,10,2,4,2,3,0,0,3,2,5,2,1,2,0,0,3,1,11,8.0
2025,2025,147,0,P007182   ,1.0,1.0,ULK,92,"BIRCH, KHEM",21:45,15,6,7,0,0,3,6,5,2,7,0,0,0,1,0,4,4,19,-1.0
2025,2025,147,0,Team,0.0,0.0,ULK,,Team,,0,0,0,0,0,0,0,2,3,5,0,0,1,0,0,0,0,4,
2025,2025,147,0,Total,,,ULK,,Total,200:00,92,28,46,7,30,15,24,22,30,52,16,6,16,2,0,27,22,97,
2025,2025,153,1,P014015   ,0.0,0.0,ULK,0,"BACOT JR., ARMANDO",07:58,3,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,4,-5.0
2025,2025,153,1,P003091   ,0.0,0.0,ULK,1,"BIRSEN, METECAN",14:26,0,0,1,0,0,0,0,2,3,5,0,0,1,0,0,3,0,0,4.0
2025,2025,153,1,P009863   ,0.0,1.0,ULK,2,"BALDWIN IV, WADE",27:06,11,4,5,0,1,3,5,1,4,5,7,0,5,0,0,2,2,14,-2.0
2025,2025,153,1,P002849   ,1.0,1.0,ULK,4,"MELLI, NICOLO",28:32,6,0,3,2,3,0,0,2,4,6,1,3,0,1,1,2,2,12,4.0
2025,2025,153,1,P014124   ,1.0,1.0,ULK,8,"HORTON TUCKER, TALEN",23:35,22,7,9,0,4,8,8,1,5,6,0,0,3,0,0,2,5,22,-5.0
2025,2025,153,1,P002969   ,0.0,0.0,ULK,10,"MAHMUTOGLU, MELIH",DNP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2025,2025,153,1,P014016   ,0.0,0.0,ULK,11,"BOSTON JR., BRANDON",08:48,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,-2,-2.0
2025,2025,153,1,P006961   ,1.0,1.0,ULK,13,"BIBEROVIC, TARIK",28:43,15,2,3,3,7,2,2,0,2,2,0,0,2,0,0,3,1,8,-14.0
2025,2025,153,1,P011205   ,1.0,0.0,ULK,20,"HALL, DEVON",26:28,8,2,3,1,3,1,2,0,1,1,3,2,3,0,0,5,2,4,0.0
2025,2025,153,1,P008104   ,0.0,0.0,ULK,32,"ZAGARS, ARTURS",05:52,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,2.0
2025,2025,153,1,P009783   ,0.0,1.0,ULK,50,"COLSON, BONZIE",18:44,10,2,2,1,3,3,3,1,2,3,1,0,2,0,0,0,4,14,0.0
2025,2025,153,1,P007182   ,1.0,0.0,ULK,92,"BIRCH, KHEM",09:48,2,1,3,0,0,0,0,3,1,4,0,0,3,0,0,4,0,-3,-2.0
2025,2025,153,1,Team,0.0,0.0,ULK,,Team,,0,0,0,0,0,0,0,1,2,3,0,0,1,0,0,0,0,2,
2025,2025,153,1,Total,,,ULK,,Total,200:00,77,18,31,8,23,17,20,11,24,35,14,6,22,1,1,21,17,75,
2025,2025,153,0,P012608   ,1.0,1.0,PAN,0,"SHORTS, TJ",13:48,5,1,5,0,1,3,4,0,0,0,0,2,0,0,0,0,2,3,1.0
2025,2025,153,0,P011209   ,0.0,0.0,PAN,5,"KALAITZAKIS, PANAGIOTIS",00:28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2025,2025,153,0,P004088   ,0.0,1.0,PAN,6,"OSMAN, CEDI",25:04,11,2,4,1,4,4,5,1,1,2,0,1,0,0,0,2,4,10,4.0
2025,2025,153,0,P001926   ,0.0,0.0,PAN,10,"SLOUKAS, KOSTAS",25:47,7,1,4,1,5,2,3,0,3,3,7,2,1,0,0,1,1,10,6.0
2025,2025,153,0,P011085   ,1.0,0.0,PAN,17,"ROGKAVOPOULOS, NIKOLAOS",04:58,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1.0
2025,2025,153,0,P011204   ,1.0,1.0,PAN,22,"GRANT, JERIAN",22:57,6,0,3,2,4,0,0,1,1,2,1,2,1,0,0,3,2,4,-3.0
2025,2025,153,0,P012774   ,0.0,1.0,PAN,25,"NUNN, KENDRICK",27:28,25,6,11,2,6,7,7,0,0,0,4,4,5,0,0,3,6,22,4.0
2025,2025,153,0,P004292   ,0.0,0.0,PAN,27,"TOLIOPOULOS, VASSILIS",DNP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2025,2025,153,0,P011284   ,1.0,0.0,PAN,35,"FARIED, KENNETH",16:50,4,2,4,0,0,0,0,3,4,7,0,1,2,1,0,4,1,6,-3.0
2025,2025,153,0,P012712   ,0.0,1.0,PAN,41,"HERNANGOMEZ, JUANCHO",22:17,9,2,3,1,1,2,2,4,1,5,2,0,0,0,0,1,1,15,19.0
2025,2025,153,0,P007866   ,1.0,0.0,PAN,44,"MITOGLOU, KONSTANTINOS",29:53,7,2,4,0,0,3,3,2,4,6,1,0,0,0,0,2,2,12,-7.0
2025,2025,153,0,P005353   ,0.0,0.0,PAN,77,"YURTSEVEN, OMER",10:30,7,3,6,0,0,1,1,2,2,4,1,1,1,0,1,1,1,8,-2.0
2025,2025,153,0,Team,0.0,0.0,PAN,,Team,,0,0,0,0,0,0,0,0,2,2,0,0,4,0,0,0,0,-2,
2025,2025,153,0,Total,,,PAN,,Total,200:00,81,19,44,7,21,22,25,13,18,31,16,13,15,1,1,17,21,88,
2025,2025,161,1,P009622   ,0.0,0.0,MIL,2,"BROWN, LORENZO",09:00,2,1,3,0,1,0,0,0,0,0,1,0,1,0,1,0,1,-1,-12.0
2025,2025,161,1,P012593   ,1.0,1.0,MIL,3,"ELLIS, QUINN",30:13,13,3,4,1,3,4,4,0,2,2,5,2,3,0,0,2,4,18,-3.0
2025,2025,161,1,P007056   ,1.0,0.0,MIL,6,"BOOKER, DEVIN",21:01,10,3,3,0,0,4,4,2,1,3,0,0,0,0,0,1,3,15,4.0
2025,2025,161,1,P013384   ,1.0,0.0,MIL,12,"BROOKS, ARMONI",27:57,18,2,8,4,10,2,2,0,2,2,0,0,0,0,0,2,4,10,-6.0
2025,2025,161,1,P008987   ,1.0,1.0,MIL,16,"LEDAY, ZACH",26:44,4,1,4,0,2,2,3,3,2,5,0,0,0,0,0,2,4,5,0.0
2025,2025,161,1,P001518   ,0.0,0.0,MIL,17,"RICCI, GIAMPAOLO",12:28,0,0,0,0,1,0,0,0,3,3,0,1,0,0,0,1,0,2,-14.0
2025,2025,161,1,P014209   ,0.0,0.0,MIL,20,"VOGOGNA, JACOPO",DNP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2025,2025,161,1,P004004   ,0.0,1.0,MIL,23,"GUDURIC, MARKO",27:52,13,3,5,1,2,4,4,1,2,3,4,0,6,0,0,2,7,16,-15.0
2025,2025,161,1,P007831   ,1.0,1.0,MIL,31,"SHIELDS, SHAVON",28:14,10,1,7,2,7,2,2,2,4,6,1,0,2,1,1,3,1,2,-14.0
2025,2025,161,1,P011199   ,0.0,1.0,MIL,32,"NEBO, JOSH",16:31,2,1,2,0,0,0,0,0,5,5,0,1,1,1,0,2,0,5,-15.0
2025,2025,161,1,P006277   ,0.0,0.0,MIL,35,"TOTE, LEONARDO",DNP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2025,2025,161,1,P003048   ,0.0,0.0,MIL,42,"DUNSTON, BRYANT",DNP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2025,2025,161,1,Team,0.0,0.0,MIL,,Team,,0,0,0,0,0,0,0,4,3,7,0,0,0,0,0,0,0,7,
2025,2025,161,1,Total,,,MIL,,Total,200:00,72,15,36,8,26,18,19,12,24,36,11,4,13,2,2,15,24,79,
2025,2025,161,0,P014015   ,0.0,0.0,ULK,0,"BACOT JR., ARMANDO",11:13,0,0,0,0,2,0,0,0,1,1,2,0,0,0,0,2,0,-1,-11.0
2025,2025,161,0,P003091   ,0.0,0.0,ULK,1,"BIRSEN, METECAN",08:08,0,0,0,0,1,0,0,0,2,2,0,0,0,0,0,1,0,0,2.0
2025,2025,161,0,P009863   ,0.0,1.0,ULK,2,"BALDWIN IV, WADE",27:47,13,5,11,1,3,0,0,1,4,5,6,1,3,0,0,3,3,14,3.0
2025,2025,161,0,P002849   ,1.0,1.0,ULK,4,"MELLI, NICOLO",21:08,2,1,1,0,0,0,0,1,6,7,2,0,1,1,0,4,2,9,8.0
2025,2025,161,0,P014124   ,1.0,1.0,ULK,8,"HORTON TUCKER, TALEN",25:51,23,10,17,0,1,3,4,1,4,5,2,3,1,0,2,1,5,25,8.0
2025,2025,161,0,P002969   ,0.0,0.0,ULK,10,"MAHMUTOGLU, MELIH",DNP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2025,2025,161,0,P014016   ,0.0,0.0,ULK,11,"BOSTON JR., BRANDON",17:21,11,1,2,2,4,3,3,0,1,1,1,0,0,0,0,1,2,11,10.0
2025,2025,161,0,P006961   ,1.0,1.0,ULK,13,"BIBEROVIC, TARIK",26:48,14,0,2,4,6,2,2,0,3,3,2,1,3,0,0,2,1,12,19.0
2025,2025,161,0,P011205   ,1.0,1.0,ULK,20,"HALL, DEVON",18:21,4,2,5,0,2,0,0,0,0,0,2,1,3,0,0,4,0,-5,14.0
2025,2025,161,0,P008104   ,0.0,0.0,ULK,32,"ZAGARS, ARTURS",DNP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2025,2025,161,0,P009783   ,0.0,0.0,ULK,50,"COLSON, BONZIE",23:54,20,2,3,5,5,1,1,0,2,2,1,0,0,1,0,1,1,23,5.0
2025,2025,161,0,P007182   ,1.0,0.0,ULK,92,"BIRCH, KHEM",19:29,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,5,1,-2,17.0
2025,2025,161,0,Team,0.0,0.0,ULK,,Team,,0,0,0,0,0,0,0,5,3,8,0,0,0,0,0,0,0,8,
2025,2025,161,0,Total,,,ULK,,Total,200:00,87,21,41,12,24,9,10,8,28,36,18,6,11,2,2,24,15,94,
2025,2025,172,1,P014015   ,0.0,0.0,ULK,0,"BACOT JR., ARMANDO",08:09,0,0,2,0,1,0,0,1,0,1,1,2,1,0,1,3,0,-4,4.0
